cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
48.04,Medio nublado,6,Sur,162.70,20230415T12,20,343,16.9947,-96.5889,3,Oaxaca,San Sebastián Abasolo, 2.70,95.00,19.35,28.57,16.21, 7.39
51.77,Cielo nublado,6,Sur,199.73,20230415T12,20,346,17.5179,-97.6833,3,Oaxaca,San Sebastián Nicananduta, 0.08, 0.00,20.49,31.41,14.83, 7.30
45.31,Medio nublado,6,Sur,179.47,20230415T12,20,349,16.9514,-96.6140,3,Oaxaca,San Sebastián Teitipac, 1.65,95.00,18.63,29.72,16.70, 7.09
43.56,Medio nublado,6,Sur,178.89,20230415T12,20,356,16.9948,-96.4717,3,Oaxaca,Santa Ana del Valle, 5.36,95.00,19.71,27.99,15.94, 7.74
39.92,Medio nublado,6,Sur,201.50,20230415T12,20,360,16.8379,-96.7259,3,Oaxaca,Santa Ana Zegache, 1.60,95.00,17.89,31.52,17.36, 6.61
36.15,Medio nublado,6,Suroeste,217.47,20230415T12,20,361,16.3222,-96.2659,3,Oaxaca,Santa Catalina Quierí, 2.03,95.00,11.23,26.81,15.13, 4.50
35.70,Medio nublado,6,Sureste,136.06,20230415T12,20,362,16.3044,-96.6447,3,Oaxaca,Santa Catarina Cuixtla, 0.57,80.00,19.15,29.45,16.38, 6.68
37.01,Medio nublado,6,Suroeste,207.39,20230415T12,20,368,16.7792,-96.6155,3,Oaxaca,Santa Catarina Minas, 1.84,95.00,19.41,31.00,17.77, 6.83
53.86,Cielo nublado,6,Suroeste,210.00,20230415T12,20,371,17.0712,-97.5349,3,Oaxaca,Santa Catarina Ticuá, 0.03, 0.00,21.17,31.06,16.39, 6.96
55.29,Cielo nublado,6,Sur,173.46,20230415T12,20,372,17.0205,-97.6621,3,Oaxaca,Santa Catarina Yosonotú, 0.00, 0.00,18.16,31.89,17.25, 6.67
29.14,Medio nublado,6,Sureste,151.89,20230415T12,20,374,18.1638,-96.8753,3,Oaxaca,Santa Cruz Acatepec, 3.14,95.00,15.00,32.81,17.68, 5.87
27.44,Medio nublado,6,Sur,168.77,20230415T12,7,58,16.4371,-92.5853,3,Chiapas,Nicolás Ruíz, 0.79,95.00,16.81,32.98,20.36, 6.43
30.18,Medio nublado,6,Suroeste,210.26,20230415T12,20,376,17.5814,-98.2240,3,Oaxaca,Santa Cruz de Bravo, 0.00, 0.00,25.55,35.47,19.14, 9.24
45.28,Medio nublado,6,Sur,173.88,20230415T12,20,380,16.9595,-96.5849,3,Oaxaca,Santa Cruz Papalutla, 1.84,95.00,19.36,29.17,16.63, 7.28
24.90,Poco nuboso,6,Suroeste,218.41,20230415T12,20,381,17.8277,-98.1508,3,Oaxaca,Santa Cruz Tacache de Mina, 0.00, 0.00,19.81,36.32,20.31, 8.31
50.54,Cielo nublado,6,Sur,163.44,20230415T12,20,382,16.9189,-97.4922,3,Oaxaca,Santa Cruz Tacahua, 0.00, 0.00,19.44,32.28,17.07, 6.80
50.25,Cielo nublado,6,Sur,186.72,20230415T12,20,385,17.0273,-96.7344,3,Oaxaca,Santa Cruz Xoxocotlán, 1.67,95.00,17.20,30.90,16.40, 6.48
37.73,Medio nublado,6,Suroeste,206.99,20230415T12,20,387,16.7866,-96.7972,3,Oaxaca,Santa Gertrudis, 1.15,95.00,19.54,31.76,17.36, 6.39
50.66,Cielo nublado,6,Sur,170.13,20230415T12,20,390,17.0641,-96.6947,3,Oaxaca,Santa Lucía del Camino, 2.77,95.00,17.30,29.37,16.15, 6.91
52.22,Cielo nublado,6,Sur,168.50,20230415T12,20,399,17.1029,-96.7793,3,Oaxaca,Santa María Atzompa, 1.66,95.00,16.06,29.99,15.82, 6.40
50.14,Cielo nublado,6,Sureste,133.92,20230415T12,20,404,17.5252,-97.2835,3,Oaxaca,Santa María Chachoápam, 1.20,95.00,18.29,30.31,14.40, 4.59
54.57,Cielo nublado,6,Sur,176.12,20230415T12,20,408,17.3518,-97.5938,3,Oaxaca,Santa María del Rosario, 0.03, 0.00,18.35,30.52,14.55, 6.36
50.72,Cielo nublado,6,Sur,175.81,20230415T12,20,430,17.1425,-97.3951,3,Oaxaca,Santa Marí Tataltepec, 0.07, 0.00,24.25,31.52,15.67, 7.15
43.00,Medio nublado,6,Sur,173.72,20230415T12,20,432,17.3811,-96.1625,3,Oaxaca,Santa Marí Temaxcalapa,20.28,95.00,22.92,30.02,16.05, 8.01
32.12,Medio nublado,6,Sureste,155.70,20230415T12,20,433,16.1631,-97.1947,3,Oaxaca,Santa Marí Temaxcaltepec, 0.00, 0.00,14.98,35.28,20.43, 6.20
40.48,Medio nublado,6,Sur,162.08,20230415T12,20,438,17.9517,-96.7381,3,Oaxaca,Santa Marí Tlalixtac, 8.06,95.00,13.99,31.64,16.61, 6.41
52.77,Cielo nublado,6,Sur,199.97,20230415T12,20,445,17.1202,-97.5148,3,Oaxaca,Santa Marí Yosoyúa, 0.07, 0.00,21.10,31.12,15.93, 6.86
36.92,Medio nublado,6,Sureste,118.30,20230415T12,20,456,17.7202,-97.7405,3,Oaxaca,Santiago Cacaloxtepec, 0.12, 0.00,23.90,34.30,17.10, 9.48
44.39,Medio nublado,6,Sur,176.11,20230415T12,20,471,17.4180,-96.2486,3,Oaxaca,Santiago Lalopa,24.68,95.00,19.60,29.30,15.26, 7.51
52.27,Cielo nublado,6,Sur,162.30,20230415T12,20,479,17.4203,-97.3726,3,Oaxaca,Santiago Nejapilla, 0.44,60.00,17.65,30.78,14.39, 5.74
53.59,Cielo nublado,6,Sureste,145.52,20230415T12,20,488,17.7826,-97.4015,3,Oaxaca,Santiago Tepetlapa, 1.55,80.00,18.26,29.94,14.79, 6.92
24.44,Poco nuboso,6,Sureste,150.79,20230415T12,20,490,18.2082,-96.9688,3,Oaxaca,Santiago Texcalcingo, 3.62,95.00,17.20,32.85,16.84, 5.46
33.07,Medio nublado,6,Sur,158.70,20230415T12,20,497,16.2256,-97.2694,3,Oaxaca,Santiago Yaitepec, 0.00, 0.00,14.53,35.12,19.81, 6.15
38.91,Medio nublado,6,Sureste,150.47,20230415T12,20,508,16.5919,-95.1624,3,Oaxaca,Santo Domingo Chihuitán, 0.14, 0.00,23.92,33.71,24.30,10.93
51.88,Cielo nublado,6,Sureste,154.14,20230415T12,20,518,17.4075,-97.3470,3,Oaxaca,Santo Domingo Tlatayápam, 0.39,20.00,19.70,30.98,14.45, 6.14
50.85,Cielo nublado,6,Sureste,153.78,20230415T12,20,519,17.0604,-96.6244,3,Oaxaca,Santo Domingo Tomaltepec, 4.33,95.00,19.09,27.79,15.76, 7.33
51.88,Cielo nublado,6,Sureste,144.86,20230415T12,20,521,17.6109,-97.3601,3,Oaxaca,Santo Domingo Tonaltepec, 1.07,95.00,15.93,30.19,14.35, 5.33
45.81,Medio nublado,6,Sur,201.18,20230415T12,20,524,17.6169,-97.6830,3,Oaxaca,Santo Domingo Yodohino, 0.05, 0.00,20.85,32.58,15.63, 8.54
36.57,Medio nublado,6,Sureste,136.13,20230415T12,20,533,16.2720,-96.5858,3,Oaxaca,Santo Tomás Tamazulapan, 0.57,95.00,17.13,29.50,16.58, 6.55
46.06,Medio nublado,6,Sur,176.02,20230415T12,20,541,17.3767,-96.3022,3,Oaxaca,Tanetze de Zaragoza,25.61,95.00,18.12,28.65,14.88, 7.23
50.62,Cielo nublado,6,Sur,186.77,20230415T12,20,547,17.7263,-97.5367,3,Oaxaca,Teotongo, 0.12, 0.00,20.04,31.28,14.95, 7.27
26.60,Medio nublado,6,Sureste,138.08,20230415T12,21,13,18.3668,-97.2992,3,Puebla,Altepexi, 1.84,95.00,21.85,33.73,17.97, 6.34
28.31,Medio nublado,6,Sureste,150.42,20230415T12,21,14,20.0494,-97.7989,3,Puebla,Amixtlán, 1.60,95.00,12.02,27.56,13.01, 6.75
27.26,Medio nublado,6,Sureste,126.61,20230415T12,21,17,19.8399,-97.4593,3,Puebla,Atempan, 7.66,95.00,16.09,24.15, 8.77, 6.41
 7.01,Despejado,6,Sur,167.23,20230415T12,21,20,18.8226,-97.9137,3,Puebla,Atoyatempan, 0.09, 0.00,20.61,29.61,16.11,10.26
 1.18,Despejado,6,Sur,190.20,20230415T12,21,21,18.5448,-98.5543,3,Puebla,Atzala, 0.00, 0.00,12.97,34.48,20.13, 5.73
27.79,Medio nublado,6,Sureste,146.79,20230415T12,21,28,20.0385,-97.7577,3,Puebla,Camocuautla, 1.73,95.00,11.37,28.02,13.53, 6.48
 5.10,Despejado,6,Sur,166.04,20230415T12,21,34,19.1311,-98.3081,3,Puebla,Coronango, 0.02,20.00,26.18,25.45,10.90, 9.62
 2.85,Despejado,6,Sur,170.94,20230415T12,21,52,18.6456,-98.0756,3,Puebla,Chigmecatitlán, 0.06, 0.00,16.11,31.66,18.19, 9.07
16.87,Poco nuboso,6,Sureste,129.56,20230415T12,21,63,18.8584,-97.3751,3,Puebla,Esperanza, 5.50,95.00,16.67,23.20,12.33, 7.41
28.24,Medio nublado,6,Sureste,143.08,20230415T12,21,77,20.0257,-97.6987,3,Puebla,Hueytlalpan, 1.45,80.00,11.18,28.15,13.98, 6.29
 6.52,Despejado,6,Sur,171.46,20230415T12,21,79,18.7694,-97.8808,3,Puebla,Huitziltepec, 0.06, 0.00,23.75,29.77,16.22,10.55
28.69,Medio nublado,6,Suroeste,219.97,20230415T12,21,84,20.0249,-97.6468,3,Puebla,Ixtepec, 1.50,80.00,11.10,28.40,14.32, 6.09
29.60,Medio nublado,6,Suroeste,220.36,20230415T12,21,88,20.0304,-97.5749,3,Puebla,Jonotla, 2.13,95.00,10.93,28.89,15.02, 5.61
 3.98,Despejado,6,Sur,162.21,20230415T12,21,95,18.7585,-98.1007,3,Puebla,La Magdalena Tlatlauquitepec, 0.10, 0.00,16.85,31.10,17.65, 9.13
17.67,Poco nuboso,6,Sureste,141.71,20230415T12,21,96,19.1193,-97.7035,3,Puebla,Mazapiltepec de Juárez, 0.38,80.00,23.64,25.60,11.46, 9.58
11.16,Poco nuboso,6,Sur,163.81,20230415T12,21,97,18.9030,-97.8953,3,Puebla,Mixtla, 0.11, 0.00,19.12,28.31,14.68, 9.91
29.18,Medio nublado,6,Sureste,131.49,20230415T12,21,101,19.9590,-97.6031,3,Puebla,Nauzontla, 3.35,95.00,11.95,26.54,12.23, 6.22
 6.60,Despejado,6,Suroeste,220.04,20230415T12,21,102,19.0509,-98.4277,3,Puebla,Nealtican, 0.00, 0.00,20.66,21.02, 8.76, 9.72
13.85,Poco nuboso,6,Suroeste,207.23,20230415T12,21,122,19.2357,-98.4955,3,Puebla,San Felipe Teotlalcingo, 0.01, 0.00,22.30,20.00, 5.70, 7.90
28.01,Medio nublado,6,Sureste,149.67,20230415T12,21,123,20.0913,-97.7962,3,Puebla,San Felipe Tepatlán, 2.21,95.00,10.92,28.34,13.93, 6.27
 4.95,Despejado,6,Suroeste,204.41,20230415T12,21,125,19.0267,-98.3458,3,Puebla,San Gregorio Atzompa, 0.00,80.00,21.20,25.33,12.35, 9.50
 3.97,Despejado,6,Sur,162.94,20230415T12,21,131,18.7461,-98.0243,3,Puebla,San Juan Atzompa, 0.12, 0.00,17.09,30.92,17.56, 9.38
 2.49,Despejado,6,Sur,174.69,20230415T12,21,133,18.6492,-98.3464,3,Puebla,San Martín Totoltepec, 0.00, 0.00,15.26,32.88,19.33, 7.69
14.52,Poco nuboso,6,Sur,188.15,20230415T12,21,134,19.3244,-98.4982,3,Puebla,San Matías Tlalancaleca, 0.06,20.00,21.04,21.80, 6.83, 7.62
36.89,Medio nublado,6,Suroeste,213.37,20230415T12,7,91,17.2484,-93.0163,3,Chiapas,Tapilula, 0.64,95.00,11.90,30.10,17.50, 3.96
18.14,Poco nuboso,6,Sur,160.32,20230415T12,21,144,18.9206,-97.7718,3,Puebla,San Salvador Huixcolotla, 0.35, 0.00,20.57,26.93,13.57, 9.54
 2.18,Despejado,6,Sur,174.70,20230415T12,21,146,18.6143,-98.0799,3,Puebla,Santa Catarina Tlaltempan, 0.00, 0.00,15.28,32.56,19.01, 8.64
 5.41,Despejado,6,Suroeste,211.82,20230415T12,21,148,18.9946,-98.3792,3,Puebla,Santa Isabel Cholula, 0.00,20.00,20.02,23.96,11.28, 9.62
12.54,Poco nuboso,6,Sur,164.20,20230415T12,21,151,18.8911,-97.8672,3,Puebla,Santo Tomás Hueyotlipan, 0.15, 0.00,19.54,28.05,14.53, 9.92
 3.17,Despejado,6,Oeste,285.74,20230415T12,21,165,18.7356,-98.6291,3,Puebla,Tepemaxalco, 0.00, 0.00,13.87,31.19,17.81, 7.51
 7.86,Despejado,6,Sur,169.52,20230415T12,21,171,18.8131,-97.8780,3,Puebla,Tepeyahualco de Cuauhtémoc, 0.11, 0.00,23.27,29.37,15.80,10.49
28.72,Medio nublado,6,Sureste,129.25,20230415T12,21,173,19.8583,-97.4572,3,Puebla,Teteles de Avila Castillo, 8.38,95.00,12.98,24.80, 9.86, 6.27
 6.29,Despejado,6,Sur,178.45,20230415T12,21,181,19.1700,-98.3443,3,Puebla,Tlaltenango, 0.00,20.00,23.81,23.69, 9.57, 9.54
 9.08,Despejado,6,Sur,165.52,20230415T12,21,182,18.8654,-97.8874,3,Puebla,Tlanepantla, 0.05, 0.00,18.82,29.01,15.39,10.08
34.43,Medio nublado,6,Sureste,139.02,20230415T12,21,187,20.4237,-98.0287,3,Puebla,Tlaxco, 5.89,95.00, 9.32,28.79,15.65, 5.60
30.18,Medio nublado,6,Sureste,131.89,20230415T12,21,204,19.8709,-97.4664,3,Puebla,Yaonáhuac, 5.97,95.00,11.64,25.76,11.22, 6.10
29.83,Medio nublado,6,Sureste,123.98,20230415T12,21,211,19.7714,-97.5556,3,Puebla,Zaragoza, 7.49,95.00,18.44,23.58, 7.83, 6.56
28.15,Medio nublado,6,Sureste,149.64,20230415T12,21,215,19.9786,-97.7267,3,Puebla,Zongozotla, 2.47,95.00,13.30,26.61,11.58, 6.96
33.81,Medio nublado,6,Sureste,155.53,20230415T12,7,113,16.9178,-92.6882,3,Chiapas,Aldama, 0.86,95.00,11.81,27.70,14.51, 5.20
 9.25,Despejado,6,Sureste,128.51,20230415T12,29,2,19.3323,-98.1968,3,Tlaxcala,Apetatitlán de Antonio Carvajal, 0.07, 0.00,24.46,27.41,10.09, 9.67
10.60,Poco nuboso,6,Sureste,138.96,20230415T12,29,9,19.3558,-98.1031,3,Tlaxcala,Cuaxomulco, 0.17,60.00,19.74,26.02, 9.18, 9.05
17.47,Poco nuboso,6,Sureste,123.01,20230415T12,29,11,19.4760,-98.2089,3,Tlaxcala,Muñoz de Domingo Arenas, 0.13, 0.00,22.60,25.78, 9.02,10.13
 5.97,Despejado,6,Sureste,150.18,20230415T12,29,17,19.1797,-98.1907,3,Tlaxcala,Mazatecochco de José María Morelos, 0.14,20.00,21.90,27.08,11.10, 9.25
10.20,Poco nuboso,6,Sur,163.09,20230415T12,29,19,19.2675,-98.3820,3,Tlaxcala,Tepetitla de Lardizábal, 0.04, 0.00,22.33,23.76, 8.12, 9.03
 7.30,Despejado,6,Sureste,154.16,20230415T12,29,23,19.2345,-98.3152,3,Tlaxcala,Natívitas, 0.01, 0.00,25.20,24.80, 9.14, 9.46
 6.45,Despejado,6,Sur,158.94,20230415T12,29,25,19.1197,-98.1704,3,Tlaxcala,San Pablo del Monte, 0.14,40.00,21.79,27.20,11.82, 9.40
 9.93,Despejado,6,Sureste,133.73,20230415T12,29,26,19.3558,-98.1504,3,Tlaxcala,Santa Cruz Tlaxcala, 0.24,20.00,20.86,26.71, 9.63, 9.37
 5.65,Despejado,6,Sur,159.15,20230415T12,29,27,19.1478,-98.2025,3,Tlaxcala,Tenancingo, 0.10,20.00,24.07,27.54,12.01, 9.50
 6.13,Despejado,6,Sureste,124.60,20230415T12,29,33,19.3166,-98.2376,3,Tlaxcala,Tlaxcala, 0.09, 0.00,28.70,27.93,10.64, 9.81
16.01,Poco nuboso,6,Sureste,140.29,20230415T12,29,35,19.3905,-98.0319,3,Tlaxcala,Tocatlán, 0.51,20.00,19.66,24.86, 8.27, 8.89
 8.57,Despejado,6,Sureste,123.29,20230415T12,29,36,19.3256,-98.2584,3,Tlaxcala,Totolac, 0.12, 0.00,28.20,27.81,10.44, 9.94
13.94,Poco nuboso,6,Sureste,136.07,20230415T12,29,38,19.3761,-98.0912,3,Tlaxcala,Tzompantepec, 0.22,20.00,20.14,25.73, 8.81, 9.29
14.92,Poco nuboso,6,Sureste,140.77,20230415T12,29,39,19.4042,-98.0488,3,Tlaxcala,Xaloztoc, 0.36,20.00,19.40,25.12, 8.50, 9.00
 5.40,Despejado,6,Sureste,147.85,20230415T12,29,41,19.1699,-98.2046,3,Tlaxcala,Papalotla de Xicohténcatl, 0.10, 0.00,24.66,27.55,11.41, 9.46
11.99,Poco nuboso,6,Sureste,126.68,20230415T12,29,43,19.4050,-98.1840,3,Tlaxcala,Yauhquemehcan, 0.15, 0.00,23.78,26.87, 9.63, 9.84
 4.83,Despejado,6,Sureste,145.52,20230415T12,29,44,19.2161,-98.2402,3,Tlaxcala,Zacatelco, 0.06, 0.00,27.42,27.13,11.31, 9.66
 4.72,Despejado,6,Sureste,122.47,20230415T12,29,51,19.2417,-98.2626,3,Tlaxcala,San Jerónimo Zacualpan, 0.07, 0.00,30.60,27.60,10.70, 9.90
16.13,Poco nuboso,6,Sureste,117.20,20230415T12,29,55,19.4836,-98.2550,3,Tlaxcala,San Lucas Tecopilco, 0.18, 0.00,28.50,26.10, 9.10,10.30
 5.15,Despejado,6,Sureste,136.54,20230415T12,29,60,19.2681,-98.2136,3,Tlaxcala,Santa Isabel Xiloxoxtla, 0.11, 0.00,25.25,27.66,10.90, 9.42
23.32,Poco nuboso,6,Sur,170.31,20230415T12,30,2,19.6969,-96.8422,3,Veracruz de Ignacio de la Llave,Acatlán, 8.35,95.00,11.58,30.85,16.22, 6.85
17.99,Poco nuboso,6,Sur,178.69,20230415T12,30,17,19.3204,-96.7186,3,Veracruz de Ignacio de la Llave,Apazapan, 5.51,95.00,15.52,34.72,20.77, 6.83
17.60,Poco nuboso,6,Sur,159.85,20230415T12,30,19,18.5668,-97.1021,3,Veracruz de Ignacio de la Llave,Astacinga, 6.96,95.00,13.59,29.27,15.68, 5.87
17.59,Poco nuboso,6,Sur,182.53,20230415T12,30,26,19.5916,-96.9409,3,Veracruz de Ignacio de la Llave,Banderilla,10.46,95.00,13.54,29.12,14.28, 6.95
10.48,Poco nuboso,6,Sureste,112.79,20230415T12,30,28,19.1054,-96.1067,3,Veracruz de Ignacio de la Llave,Boca del Río, 0.00, 0.00,25.51,30.70,26.07,11.56
14.83,Poco nuboso,6,Noreste,59.00,20230415T12,30,52,18.7735,-96.8692,3,Veracruz de Ignacio de la Llave,Cuichapa, 4.96,95.00,15.90,38.40,23.00, 5.40
30.89,Medio nublado,6,Sur,158.78,20230415T12,30,64,20.2075,-97.5946,3,Veracruz de Ignacio de la Llave,Chumatlán, 1.55,95.00,12.79,32.10,18.14, 5.67
28.89,Medio nublado,6,Sureste,152.42,20230415T12,30,67,20.2002,-97.7037,3,Veracruz de Ignacio de la Llave,Filomeno Mata, 1.81,95.00,10.24,31.26,17.06, 5.39
 4.75,Despejado,6,Sur,176.58,20230415T12,30,68,18.9037,-96.9993,3,Veracruz de Ignacio de la Llave,Fortín, 9.23,95.00,12.72,30.91,18.16, 6.06
10.36,Poco nuboso,6,Sureste,142.79,20230415T12,30,74,18.8166,-97.1559,3,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc, 8.35,95.00,13.40,28.22,15.42, 6.47
24.26,Poco nuboso,6,Sur,161.70,20230415T12,30,96,19.7352,-96.8516,3,Veracruz de Ignacio de la Llave,Landero y Coss,10.30,95.00,11.14,30.76,16.04, 6.47
29.89,Medio nublado,6,Sureste,155.60,20230415T12,30,103,20.2107,-97.6817,3,Veracruz de Ignacio de la Llave,Mecatlán, 1.85,95.00,11.52,31.63,17.60, 5.54
 8.22,Despejado,6,Sur,162.02,20230415T12,30,113,18.8108,-96.9613,3,Veracruz de Ignacio de la Llave,Naranjal, 8.13,95.00,11.63,33.52,19.54, 6.11
13.35,Poco nuboso,6,Sur,172.07,20230415T12,30,116,17.9282,-94.8969,3,Veracruz de Ignacio de la Llave,Oluta, 0.00, 0.00,33.49,39.94,23.58,13.97
 7.74,Despejado,6,Sur,157.57,20230415T12,30,118,18.8510,-97.0989,3,Veracruz de Ignacio de la Llave,Orizaba, 8.93,95.00,12.31,28.49,16.04, 6.39
 6.24,Despejado,6,Suroeste,245.66,20230415T12,30,135,18.8105,-97.0734,3,Veracruz de Ignacio de la Llave,Rafael Delgado, 8.71,95.00,12.59,30.30,17.28, 6.31
 9.95,Despejado,6,Sureste,146.50,20230415T12,30,138,18.8389,-97.1395,3,Veracruz de Ignacio de la Llave,Río Blanco, 8.43,95.00,12.64,26.88,14.91, 6.48
 9.62,Despejado,6,Sureste,151.71,20230415T12,30,140,18.7887,-97.0932,3,Veracruz de Ignacio de la Llave,San Andrés Tenejapan, 7.84,95.00,13.35,29.49,16.37, 6.42
 8.93,Despejado,6,Sur,188.44,20230415T12,30,162,19.2486,-96.8849,3,Veracruz de Ignacio de la Llave,Tenampa, 8.38,95.00,14.75,33.99,18.93, 6.98
11.31,Poco nuboso,6,Sur,192.42,20230415T12,30,164,19.3863,-96.9722,3,Veracruz de Ignacio de la Llave,Teocelo,10.40,95.00,14.57,31.93,16.81, 7.27
 5.87,Despejado,6,Sur,175.58,20230415T12,30,165,19.0673,-96.8420,3,Veracruz de Ignacio de la Llave,Tepatlaxco, 7.73,95.00,13.63,35.01,20.22, 5.88
14.55,Poco nuboso,6,Sur,169.73,20230415T12,30,171,18.6206,-97.0387,3,Veracruz de Ignacio de la Llave,Texhuacán, 7.66,95.00,12.73,29.59,16.17, 5.68
12.93,Poco nuboso,6,Sur,193.58,20230415T12,30,182,19.5647,-96.9739,3,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,13.67,95.00,14.32,28.22,12.87, 6.68
15.61,Poco nuboso,6,Sur,157.81,20230415T12,30,184,18.6123,-97.1189,3,Veracruz de Ignacio de la Llave,Tlaquilpa, 6.46,95.00,13.53,29.33,15.83, 6.02
 8.30,Despejado,6,Sureste,152.84,20230415T12,30,185,18.8057,-97.0991,3,Veracruz de Ignacio de la Llave,Tlilapan, 8.06,95.00,13.00,29.19,16.35, 6.46
24.15,Poco nuboso,6,Sureste,154.24,20230415T12,30,187,19.6829,-96.9215,3,Veracruz de Ignacio de la Llave,Tonayán, 9.41,95.00,10.98,30.06,15.32, 6.53
 7.26,Despejado,6,Sur,161.39,20230415T12,30,190,18.2390,-95.8947,3,Veracruz de Ignacio de la Llave,Tuxtilla, 0.05, 0.00,27.96,38.73,24.61, 9.40
16.98,Poco nuboso,6,Sureste,140.85,20230415T12,30,194,19.6489,-97.2230,3,Veracruz de Ignacio de la Llave,Villa Aldama,11.02,95.00,13.69,25.56,10.12, 7.29
17.00,Poco nuboso,6,Sur,169.21,20230415T12,30,199,17.9557,-94.6424,3,Veracruz de Ignacio de la Llave,Zaragoza, 0.23,80.00,38.52,39.40,23.25,11.35
 9.32,Despejado,6,Sur,169.76,20230415T12,30,206,18.0721,-94.4112,3,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río, 0.13,20.00,38.35,37.41,23.26,10.92
24.35,Poco nuboso,6,Sur,184.96,20230415T12,9,2,19.4841,-99.1844,3,Ciudad de México,Azcapotzalco, 0.02, 0.00,22.02,26.65,13.03, 7.02
16.56,Poco nuboso,6,Sur,172.65,20230415T12,9,6,19.3959,-99.0976,3,Ciudad de México,Iztacalco, 0.00, 0.00,20.17,26.34,14.96, 7.46
17.37,Poco nuboso,6,Sur,185.39,20230415T12,9,14,19.3720,-99.1579,3,Ciudad de México,Benito Juárez, 0.00, 0.00,21.17,26.52,14.43, 7.33
20.68,Poco nuboso,6,Sur,178.14,20230415T12,9,15,19.4416,-99.1519,3,Ciudad de México,Cuauhtémoc, 0.00, 0.00,21.30,26.80,14.73, 7.28
39.42,Medio nublado,6,Sureste,140.69,20230415T12,13,39,20.1405,-98.6715,3,Hidalgo,Mineral del Monte, 0.81,20.00,19.10,23.17, 9.13, 9.57
31.83,Medio nublado,6,Sureste,130.88,20230415T12,13,65,20.1027,-99.1561,3,Hidalgo,Tetepango, 1.53,95.00,19.53,27.69,11.50, 7.35
31.81,Medio nublado,6,Sureste,130.29,20230415T12,13,70,20.1306,-99.2347,3,Hidalgo,Tlahuelilpan, 1.92,95.00,21.03,28.17,11.59, 7.17
 3.38,Despejado,6,Suroeste,217.71,20230415T12,15,27,19.2012,-99.5619,3,Estado de México,Chapultepec, 0.00, 0.00,16.28,19.56, 4.67, 7.23
24.56,Poco nuboso,6,Sureste,148.45,20230415T12,15,30,19.5527,-98.8953,3,Estado de México,Chiconcuac, 0.08, 0.00,18.98,27.19,15.95, 8.11
10.68,Poco nuboso,6,Sureste,136.85,20230415T12,15,34,18.9587,-98.7526,3,Estado de México,Ecatzingo, 0.00, 0.00,15.37,20.50, 9.80, 7.47
29.51,Medio nublado,6,Sur,166.68,20230415T12,15,44,19.7522,-99.0940,3,Estado de México,Jaltenco, 0.20,95.00,20.57,27.09,12.70, 7.88
27.81,Medio nublado,6,Sur,181.82,20230415T12,15,53,19.7104,-99.1435,3,Estado de México,Melchor Ocampo, 0.09,95.00,21.04,26.69,12.54, 7.69
 4.04,Despejado,6,Suroeste,216.59,20230415T12,15,54,19.2524,-99.6045,3,Estado de México,Metepec, 0.00, 0.00,16.13,19.81, 5.04, 6.39
 3.54,Despejado,6,Suroeste,225.39,20230415T12,15,55,19.2111,-99.5869,3,Estado de México,Mexicaltzingo, 0.00, 0.00,15.76,18.94, 4.75, 7.14
12.52,Poco nuboso,6,Sur,163.17,20230415T12,15,70,19.3584,-98.9766,3,Estado de México,La Paz, 0.00, 0.00,17.96,24.11,12.99, 7.84
 3.86,Despejado,6,Suroeste,207.91,20230415T12,15,76,19.2642,-99.5297,3,Estado de México,San Mateo Atenco, 0.00, 0.00,17.14,20.03, 4.82, 6.48
10.52,Poco nuboso,6,Sureste,155.00,20230415T12,15,83,19.2027,-98.8699,3,Estado de México,Temamatla, 0.00, 0.00,17.98,19.89, 8.67, 7.91
 9.71,Despejado,6,Sureste,119.84,20230415T12,15,94,19.0295,-98.8197,3,Estado de México,Tepetlixpa, 0.00, 0.00,15.04,21.56,10.36, 7.41
 3.16,Despejado,6,Suroeste,221.83,20230415T12,15,98,19.1322,-99.5031,3,Estado de México,Texcalyacac, 0.00, 0.00,16.89,19.68, 4.44, 7.93
26.45,Medio nublado,6,Sur,173.97,20230415T12,15,109,19.6475,-99.1692,3,Estado de México,Tultitlán, 0.08,20.00,21.29,27.13,13.14, 7.42
 3.13,Despejado,6,Suroeste,206.02,20230415T12,17,31,18.6554,-99.1943,3,Morelos,Zacatepec, 0.00, 0.00,13.68,37.19,20.79, 5.01
57.62,Cielo nublado,6,Sureste,147.47,20230415T12,19,1,25.9453,-100.4000,3,Nuevo León,Abasolo, 0.34, 0.00,31.14,32.42,20.28,11.64
78.39,Cielo nublado,6,Suroeste,209.29,20230415T12,1,1,21.8798,-102.2960,3,Aguascalientes,Aguascalientes, 0.00, 0.00,46.18,29.16,13.59,12.04
82.74,Cielo cubierto,6,Suroeste,207.29,20230415T12,1,10,21.9189,-101.9653,3,Aguascalientes,El Llano, 0.00, 0.00,40.37,27.62,13.31,12.18
27.86,Medio nublado,6,Suroeste,204.17,20230415T12,7,20,16.1167,-92.6879,3,Chiapas,La Concordia, 2.87,74.41,21.47,30.55,17.91, 6.27
